Probe,Gene,logFC
228678_at,KCNQ3,1.236218538287319
218374_s_at,LINC00665,1.2361159694664643
225149_at,"NA, HOTAIRM1",1.2359707807681022
1552610_a_at,Unknown,1.23581971101541
219495_s_at,C5orf47,1.235532640440131
227814_at,YLPM1,1.2352534039718526
242114_at,LUC7L,1.2349698297595533
221245_s_at,NA,1.23487869098812
200761_s_at,TFAP2A-AS1,1.2348662787100673
238447_at,Unknown,1.2348231731904893
202680_at,SLFN5,1.2347978646973112
226732_at,NA,1.2347448683599198
215272_at,RBM25,1.2346846606995232
235230_at,OOSP2,1.234672595100475
239366_at,Unknown,1.233975608282423
230729_at,VPS53,1.233870857604136
208858_s_at,APOL6,1.23377485871698
206165_s_at,INTS6-AS1,1.2337291314134933
206063_x_at,INTS6-AS1,1.2337107552134288
213220_at,ZNF575,1.2336602205493619
219078_at,GABRB2,1.2336373132989744
226655_at,PLD1,1.2335935883297202
242332_at,ZNRD2-DT,1.2334433375201275
213250_at,ZNF747-DT,1.2333584580051578
200777_s_at,ATP13A4,1.2333067888067897
202567_at,TMEM17,1.233305410166495
207328_at,CSMD2,1.2332204940454694
236321_at,Unknown,1.2330745301086008
202515_at,SSTR5-AS1,1.233012906692445
209338_at,Unknown,1.2325901072268266
223226_x_at,Unknown,1.232564157205305
204420_at,KMT2C,1.232512652672355
222578_s_at,C16orf92,1.232461657409716
244008_at,ERCC6L2,1.2324128270035943
215703_at,KLHL18,1.2323889014895502
240983_s_at,HCG11,1.2321917245169343
1557710_at,NEK8,1.2320638546820182
225166_at,NEK8,1.2319952151040854
201507_at,IRAK1BP1,1.2319283882274927
229647_at,SYT9-AS1,1.2317117292397892
218160_at,C11orf87,1.2316461078725298
228245_s_at,TPCN1,1.2314785815477172
239964_at,NA,1.231447900186935
1555400_at,"COX10, COX10-DT",1.23140105816233
1559685_at,PTPN2,1.231359247604502
203818_s_at,RAD54L2,1.2313491131110936
204319_s_at,Unknown,1.2313112516501474
238548_at,Unknown,1.2311769191773956
214008_at,Unknown,1.2310932740841944
222130_s_at,LINC00648,1.2308137542764628
231601_at,NA,1.2303871588249677
222772_at,ASPG,1.2303177141507824
200779_at,TPR,1.2303067658352396
210236_at,"NA, LINC02415",1.229957695902026
1558226_a_at,APOL6,1.2298905465309151
242833_at,Unknown,1.22979231030834
200012_x_at,Unknown,1.2296694804836612
212766_s_at,Unknown,1.2296272395786245
224322_at,SRPX2,1.229619978601905
203847_s_at,Unknown,1.2295401659830103
234055_s_at,Unknown,1.2294676776985436
235527_at,Unknown,1.229339128140368
224150_s_at,Unknown,1.2293195078346608
224129_s_at,Unknown,1.2291629217529072
225887_at,Unknown,1.2291196482107636
240268_at,ZNF382,1.2290630800383686
211925_s_at,AP1G2-AS1,1.2290051226607894
209185_s_at,NA,1.2289765656905207
221243_s_at,Unknown,1.2289099487742627
1559640_at,NA,1.2288890053330281
232482_at,LINC01016,1.2288675611274877
223845_at,LINC01016,1.2288434738801626
203775_at,Unknown,1.2286445948351596
203018_s_at,NA,1.22863776428073
223220_s_at,FLJ12825,1.2281908516460252
213162_at,ZNF585B,1.2279508483394324
216210_x_at,Unknown,1.22783597701304
233500_x_at,"DPY19L2P3, NA",1.2274610210154902
243508_at,Unknown,1.2273597773769032
205974_at,CASC23,1.2268930388761772
228519_x_at,POLR1B,1.226886106717632
208494_at,Unknown,1.2268407362755527
1569560_at,SUCLG2-DT,1.2267303924877526
225795_at,PIK3CD-AS2,1.226704641394729
230600_at,Unknown,1.226657624083556
204615_x_at,LINC02693,1.226624744981629
227414_at,Unknown,1.2265361234356957
207496_at,Unknown,1.226307480305091
229076_s_at,NA,1.2261389539700418
226765_at,SOS1,1.2260092164170655
235139_at,MROCKI,1.2258794422234078
220761_s_at,LRPPRC,1.225878463055257
215774_s_at,NA,1.2258371971071433
232651_at,NA,1.225800146274165
236529_at,MYCBP2,1.2257143298081432
243806_at,SPAAR,1.2257143007927775
1559520_at,ATP6V1E2,1.2256755317082153
221090_s_at,Unknown,1.2255699771870616
1568939_at,"AGAP11, ADIRF, NA",1.2255640188215722
201388_at,NA,1.225459206891304
201451_x_at,FAM161A,1.2250876863337319
218768_at,SH3PXD2A-AS1,1.2249453683392777
222775_s_at,Unknown,1.2249027217286752
234749_s_at,IGFBP7-AS1,1.2247872236720379
244482_at,BTD,1.2245221618413837
220525_s_at,NA,1.224494352454011
227280_s_at,Unknown,1.224477923978995
212333_at,LINC02337,1.2244369850685195
1568913_at,SPG7,1.2242970783033011
1552379_at,NA,1.224290106439035
222526_at,SLC25A43,1.2242327538918427
217981_s_at,Unknown,1.2240282289538558
217417_at,LETM2,1.223951399276845
241418_at,"RSPH10B2, RSPH10B",1.2238613588500085
1560251_at,"NA, SMIM17",1.2235719746196494
241319_at,NA,1.223563080407829
208080_at,Unknown,1.2235341395987114
237346_at,ARHGEF7-AS2,1.2233088217303003
237889_s_at,LINC02148,1.223265621172001
206282_at,"TREML3P, NA",1.2232130231754184
214557_at,"TREML3P, NA",1.2231880057489168
221816_s_at,NA,1.2231318002853326
1555925_at,NA,1.2230791632663123
209817_at,DGCR5,1.2229247346402468
239648_at,Unknown,1.222911925653815
214364_at,Unknown,1.2227890635746361
234212_at,SHB,1.2226776093924765
202741_at,Unknown,1.2226512891270307
205385_at,CPEB1-AS1,1.2226014817163955
204780_s_at,TMEM272,1.2225471059946948
227913_at,"NA, SPATA13",1.2224804169850656
226060_at,LINC01122,1.222451022417353
213309_at,Unknown,1.22230908361536
208453_s_at,NA,1.2221652634092375
1562257_x_at,LINC00320,1.2219849291252756
210754_s_at,NA,1.2219027913645135
211096_at,ANKRD44-IT1,1.2217754848801365
233441_at,NAA50,1.2217631160765454
237021_at,"CBX3P2, NA",1.2216848977795147
237416_at,NA,1.2214593466204726
222044_at,NA,1.2214498697275091
224313_at,NA,1.2213932219804209
1569716_at,Unknown,1.2213027010040507
238068_at,STAG1,1.2212018372876075
1570080_at,Unknown,1.2210668350127543
216504_s_at,TRIM52-AS1,1.2208308955733786
243666_at,KLC2,1.220622900384985
225324_at,Unknown,1.2205909347807717
230492_s_at,Unknown,1.2205419549668886
218370_s_at,NA,1.2205086978517958
224717_s_at,Unknown,1.220457289227005
213894_at,Unknown,1.220451392386876
231898_x_at,NA,1.2203735270073868
1552634_a_at,Unknown,1.220370828181026
213351_s_at,STRADA,1.2203701577952804
221997_s_at,HECTD4,1.2203332882653584
203017_s_at,C10orf55,1.2202876271502758
224837_at,NDUFA7,1.2202841095589156
201240_s_at,Unknown,1.220264146835977
233023_at,Unknown,1.2202316756432419
243447_at,WNK2,1.2201893933015393
204395_s_at,Unknown,1.220128783668492
205696_s_at,Unknown,1.2199925410874066
242015_x_at,NA,1.2199538239296308
1569054_at,FAM201A,1.2199299540297177
220899_at,NA,1.2198551894957355
209080_x_at,CFAP58,1.2197947980231727
231085_s_at,Unknown,1.219599050571776
221293_s_at,Unknown,1.219461847695303
205417_s_at,MATN1-AS1,1.2194233629882325
201725_at,MATN1-AS1,1.2194096077497554
226823_at,DSE,1.2193967974454871
204851_s_at,ALKBH3-AS1,1.2192210804965633
222657_s_at,ALKBH3-AS1,1.2191221006686088
236508_at,NA,1.218999312537517
207447_s_at,NA,1.2189836045721691
1552315_at,LINC01305,1.2189206237138384
211023_at,Unknown,1.2188706341524358
236126_at,PAQR3,1.2187991615487805
205469_s_at,PHLDB2,1.2187811378776439
241435_at,BIN3,1.2185937938126277
1555801_s_at,"RN7SL832P, Metazoa_SRP",1.2184731246315574
221190_s_at,Unknown,1.218469985408467
214305_s_at,Unknown,1.218194310193733
205047_s_at,PARD6G-AS1,1.2181261818175588
215704_at,NA,1.2180826553701547
214742_at,GINS2,1.2180032242596863
225561_at,LINC00624,1.2179664409941344
213114_at,SLC26A5-AS1,1.2179593302806695
1559995_at,LINC00870,1.2178151441606249
203512_at,STEAP1B,1.2176709535262893
215172_at,PICART1,1.2175258860686367
208280_at,TBC1D12,1.2175229903881009
201306_s_at,PITRM1-AS1,1.2175138971419877
238684_at,ARHGAP19-SLIT1,1.2174101497758416
234080_at,LINC01622,1.2172996559370381
202586_at,NA,1.2171579355330158
202251_at,Unknown,1.2170240042373204
230662_at,LINC02436,1.2168377473857834
218873_at,Unknown,1.2168241697332671
218604_at,POM121L15P,1.2167864209075607
203960_s_at,RUNDC3A-AS1,1.2163945324704268
217939_s_at,NA,1.2163521856501611
230144_at,VWA8-AS1,1.2162705504565716
244343_at,GALE,1.2160113329546405
219714_s_at,CCDC13-AS1,1.215963941313659
216564_at,LINC00642,1.2158982069071589
226839_at,Unknown,1.2157690479171699
223539_s_at,Unknown,1.2157123003820347
203197_s_at,FAM170B-AS1,1.2156846980856004
244269_at,Unknown,1.215676227795826
239834_at,Unknown,1.2155818034553965
219785_s_at,Unknown,1.2155776831519527
239134_at,Unknown,1.2155504350971695
228829_at,ZNF22-AS1,1.2154480018782963
228675_at,Unknown,1.2154363657786385
201698_s_at,NA,1.2153917355742374
241172_at,NA,1.215268359010061
221057_at,TRIML1,1.2152514339356038
232271_at,SAMD15,1.2150783478905878
228347_at,LINC01142,1.2149778764019228
216962_at,ASAP1-IT2,1.2146845732336777
222983_s_at,Unknown,1.2146166742299096
218077_s_at,Unknown,1.2145459089622779
238903_at,Unknown,1.2145319974245006
213619_at,GATM,1.2145188432416785
1553599_a_at,MAMDC2-AS1,1.2145045163716583
1559590_at,Unknown,1.2144445508483257
1569349_at,POLH,1.2142955985182595
238584_at,Unknown,1.2141730839656115
243986_at,Unknown,1.2141560114429069
223482_at,Unknown,1.2139922561282745
1560033_at,"SNRPCP5, SNRPCP14, SNRPCP11, SNRPCP8, SNRPCP6, NA",1.213889674056873
224626_at,SNRPCP11,1.213840109701769
231646_at,Unknown,1.2138339459800322
240051_at,CTBP1,1.2137910054172203
217021_at,LINC00550,1.2137748804133832
218276_s_at,PPP2R5C,1.2135661434253682
208391_s_at,PIKFYVE,1.2135139681043359
244817_at,MYO16,1.2134903066530767
242542_at,Unknown,1.2133784608430724
229681_at,ARMCX4,1.2131392680972963
213273_at,GRK5,1.2130962927975506
211558_s_at,LINC02092,1.213038135272637
241675_s_at,CHRM3-AS2,1.212991186898503
201052_s_at,NA,1.212922451222303
216742_at,Unknown,1.2129178953387842
243538_at,NKTR,1.2128966332777824
201440_at,NKTR,1.2128871543547437
226229_s_at,Unknown,1.212882130768081
203914_x_at,Unknown,1.2128593067128683
204386_s_at,UST-AS1,1.2128437314319997
233564_s_at,UST-AS1,1.2126830630948588
224405_at,MIR499B,1.2126073318865602
204093_at,Unknown,1.2123710847785858
227403_at,"NA, CCSER1",1.2123435260226205
204651_at,Unknown,1.2123429536414432
228938_at,Unknown,1.2121491878704964
48117_at,LINC02466,1.2120298377073846
219347_at,CEP128,1.2120013968227077
205437_at,MIR34AHG,1.2119260598327168
208592_s_at,NA,1.211906297949824
234332_at,DMAC2,1.2117960843908784
229602_at,LRRC52-AS1,1.2117516048692905
222347_at,Unknown,1.211601996558444
225680_at,Unknown,1.2113549169111093
219230_at,Unknown,1.2113176637138239
221664_s_at,FHAD1,1.2112773312209055
203016_s_at,Unknown,1.2112571207658118
225021_at,RAB17-DT,1.21125352378344
216602_s_at,Unknown,1.211251839871202
215165_x_at,ZPLD2P,1.2112282583346692
225099_at,NA,1.2111925247562663
233332_at,LNCAROD,1.2108580506236628
224141_at,EPCIP-AS1,1.2107344329694236
243041_s_at,MAP3K14-AS1,1.2107293360035745
222293_at,CHIC1,1.2106808912805942
202706_s_at,LINC02114,1.2106618104165925
228874_at,Unknown,1.2103849268176228
1558668_s_at,JRKL,1.2102369865552574
235764_at,ESYT3,1.2100751420138323
242703_at,Unknown,1.209905651342899
1568764_x_at,CNPY2,1.2098171736113412
222629_at,"SELENOH, TMX2",1.2097997024584413
228335_at,"SELENOH, TMX2",1.2097994916971866
206603_at,Unknown,1.2095946878672137
224914_s_at,Unknown,1.2093151073000854
213482_at,Unknown,1.2092862142613914
244427_at,NA,1.2089827178276658
240892_at,NA,1.2089735859865403
228014_at,LINC00639,1.2089577852616513
233457_at,LINC02232,1.208932919376028
213101_s_at,LINC02232,1.2086734195240991
201184_s_at,DNAJC9-AS1,1.2085703335175082
215227_x_at,Unknown,1.2085448135762256
218371_s_at,Unknown,1.208515022519886
213907_at,Unknown,1.2084975458120264
1554966_a_at,LINC02996,1.2084039601121332
46142_at,Unknown,1.208342288810143
227479_at,ELMOD2,1.2083371375357135
202244_at,ELMOD2,1.2081991370773948
207455_at,FAM135B,1.208194003795817
211036_x_at,Unknown,1.2081663875238629
210373_at,Unknown,1.208090362578735
224637_at,NA,1.2080304405604638
244623_at,LINC02401,1.2079437288408346
241427_x_at,INHBA-AS1,1.2077889506128077
1556210_at,Unknown,1.2077495511317218
223086_x_at,NA,1.2077290447707096
202144_s_at,MFF-DT,1.2075858227989409
208659_at,PLA2G4E-AS1,1.20743208376004
224444_s_at,PLA2G4E-AS1,1.207320927740423
205013_s_at,DIAPH1-AS1,1.2072346878254117
238441_at,CFAP157,1.2072080240861285
200003_s_at,LINC02052,1.207053610381297
209665_at,GRID1-AS1,1.2069642000971372
229756_at,CASC17,1.2069490880034421
225156_at,LINC01020,1.2069052859064
210369_at,NA,1.2066895089261758
1562839_at,NA,1.2064675141599344
228225_at,NA,1.20646475034318
220280_s_at,CARNMT1-AS1,1.2064123251281926
239064_at,CEP112,1.206411622063018
200713_s_at,NA,1.2063310306663713
214252_s_at,STXBP5-AS1,1.2063302430118155
231490_at,Unknown,1.2062813206523781
224709_s_at,LINC02806,1.2061686031946501
231055_at,SIM2,1.2060766678406862
1555896_a_at,CD44,1.2060762584972946
221930_at,Unknown,1.2058807243965741
203201_at,TIRAP,1.2058459448688161
1568609_s_at,HSP90AB1,1.2058443418170248
230935_at,NA,1.2057761549765167
235530_at,LINC02274,1.2056362917415369
238568_s_at,ALPL,1.2054958402136924
213642_at,CAVIN1,1.2054900212788708
226093_at,DYNLT2,1.2053818472742486
221449_s_at,PHLDB3,1.205346950968127
204457_s_at,NEMF,1.205313217457751
231880_at,ZKSCAN1,1.2052904861037914
206656_s_at,TXLNG,1.2052307863009253
226110_at,C8orf88,1.2052238219681262
241980_at,CDC42BPB,1.2052012172054465
211982_x_at,EIF4G2,1.2051549392903802
225236_at,MTERF4,1.2051310773816906
213947_s_at,MTERF4,1.2050429140044532
236173_s_at,RPS9,1.204944216796776
217990_at,CEP78,1.2049208967899085
220526_s_at,SMCR8,1.204871039465147
213365_at,TTN,1.2046767805954963
224281_s_at,NAALADL2,1.204635283601113
209302_at,ARID5B,1.2046201090225854
204329_s_at,ARID5B,1.2046116958974584
201926_s_at,Unknown,1.2045893754497983
217670_at,LCMT1-AS2,1.2045448375678904
230906_at,SLC1A2,1.20447920521474
230967_s_at,NA,1.2044400681681076
212351_at,ACTR2,1.2044067421743125
219069_at,Unknown,1.2043466490836852
204514_at,ERGIC3,1.2042404461446594
213160_at,RABEPK,1.2041833863591178
217761_at,"NORAD, OVCH1-AS1",1.2040076384838072
236459_at,EXOSC6,1.2038092130165101
203340_s_at,NA,1.203788678832546
209572_s_at,Unknown,1.2037097338067901
235631_at,NA,1.2036234358608648
223484_at,TBC1D16,1.203407934809698
1555019_at,SLF1,1.2033422602005315
1555454_at,MDH1B,1.2032596547021037
1553364_at,Unknown,1.203226318207523
1558050_at,Unknown,1.203141783310723
235518_at,UBE2I,1.2030611167489655
244447_at,CCDC174,1.202904090149592
201649_at,PRR14L,1.2028834727033526
210131_x_at,NFIA,1.2028556874916456
218410_s_at,HDGFL3,1.2027153143303628
224319_s_at,SLC9A7,1.2026971730380895
239103_at,Unknown,1.2026501714718347
90610_at,RECK,1.2025615842048192
238400_at,Unknown,1.2024435279844854
205167_s_at,Unknown,1.2024356341396547
217869_at,Unknown,1.2024192051696967
213240_s_at,LINC00957,1.2023713536213947
1564972_x_at,PAPOLA-DT,1.2022025021535216
218488_at,TAF11,1.2021912068754648
223026_s_at,"DUXAP10, DUXAP9",1.2021863381319595
201523_x_at,Unknown,1.2014753350495841
1563376_at,CCDC171,1.2013499900660438
212316_at,PEX13,1.2013366233207254
205065_at,PEX13,1.2012056458342772
219668_at,MGC16275,1.201127227889839
231749_at,H1-10-AS1,1.2010708531043457
240712_s_at,Unknown,1.2008222479435025
226701_at,IGLV7-43,1.200738995014015
202705_at,TMEM229B,1.2006493826444196
229813_x_at,ATP5MF,1.2006404416564238
205579_at,Unknown,1.2006045008263626
216473_x_at,"NA, LINC02397",1.2004886969945667
208107_s_at,"NA, LINC02397",1.200200157664742
223052_x_at,Unknown,1.2000161152382731
239715_at,LINC00592,1.2000140978168827
244695_at,TCF12-DT,1.1999641841591848
226228_at,TARDBP,1.1998861410479642
235993_at,SRC,1.1998627567320566
1566043_at,"MIR6782, UBTF",1.1996114519927716
228709_at,AFAP1-AS1,1.199586628007551
41512_at,MUC20-OT1,1.1994730334475232
213237_at,SF3B2,1.1991456628387434
228800_x_at,ATF1,1.1988421556635407
203529_at,KCNJ2-AS1,1.1987857106035276
1559433_at,"TNRC18P3, TNRC18, TNRC18P2",1.1986248416552208
1558620_at,Unknown,1.198523915604176
1567241_at,STX16,1.1985047690126467
229739_s_at,ZNF587,1.198360920655356
232771_at,SRPK2,1.1982930181953506
223299_at,LINC00662,1.1982376692615577
1552904_at,"NA, MISFA",1.1981802620956619
242140_at,NA,1.19802186486497
223370_at,ZNF740,1.1979782486564277
202522_at,ARHGAP29,1.1978686541002408
218671_s_at,BTBD8,1.1972948834960064
238440_at,Unknown,1.1972756502588613
212603_at,GIGYF2,1.1970670405078463
228642_at,THADA,1.1970432435913776
220466_at,Unknown,1.1969541161959856
236381_s_at,Unknown,1.1969198035788613
336_at,HOOK3,1.1968784366760157
234492_at,NA,1.1965973017709886
210149_s_at,PAQR9,1.1964883040107421
224071_at,TMEM72,1.1964400467188285
225908_at,TONSL,1.1961450575832346
233650_at,SIRT2,1.1960001755539105
220699_s_at,C22orf15,1.1959612390683574
243749_s_at,C22orf15,1.1958351777057639
229895_s_at,CAPS2-AS1,1.1958001892382486
220742_s_at,Unknown,1.195794752014252
223067_at,Unknown,1.195769803237074
222047_s_at,DIXDC1,1.1957537629010535
212129_at,DIXDC1,1.1957347613204556
230917_at,Unknown,1.195620302922811
235986_at,DET1,1.1954889580604195
1554492_at,PLCG1-AS1,1.1954443855674495
201171_at,UACA,1.1953788049379217
206632_s_at,PGK1,1.1952833371785714
203730_s_at,DRAXIN,1.1951979758800375
203258_at,Unknown,1.1949491446812748
240727_s_at,AHNAK2,1.1947353772160643
224354_at,TMEM147-AS1,1.194659319470601
45526_g_at,Unknown,1.1946152293420405
235339_at,Unknown,1.1945043222489993
242338_at,NKAIN3,1.1944992217107635
207284_s_at,NKAIN3,1.1944953658375381
214306_at,ZNF599,1.194393381306959
200629_at,SYNE2,1.1943268094324304
212559_at,ANKRD24,1.1941614430848306
213526_s_at,ANKRD24,1.1941165751282423
227418_at,TERLR1,1.194022015714002
226095_s_at,Unknown,1.1939348659930658
227604_at,PLEKHG2,1.193916682298628
213916_at,NA,1.193693041464322
241083_at,MISP3,1.1936757718126059
203580_s_at,FRRS1L,1.1936448646587936
232902_s_at,Unknown,1.1935883411871822
203495_at,C14orf180,1.1935729669498703
226063_at,LINC00265,1.1934932599551986
219214_s_at,C2CD6,1.1934287858447483
224636_at,Unknown,1.1933269615382815
204155_s_at,NA,1.19315350278921
231488_at,NA,1.1928842758425784
209039_x_at,Unknown,1.1926060310999844
235510_at,NA,1.1925867516339286
229792_at,Unknown,1.192415238070975
210391_at,AGA-DT,1.1923522553366301
232057_at,TMEM144,1.1923190752199055
241374_at,Unknown,1.1920218363550894
220228_at,LPP,1.1919702232045188
208293_x_at,VWA3B,1.1919679444979916
1569721_at,Unknown,1.1917865817660833
225642_at,NA,1.1917536766233348
240481_at,Unknown,1.1915909893572618
226468_at,ZNF493,1.1913328382866635
240735_at,TMED4,1.1913316446457007
218112_at,GUSBP1,1.191104067664304
232966_at,LINC02053,1.1910606180384733
233986_s_at,LINC02053,1.191051020923735
200812_at,"NA, LINC00115",1.1908650752674712
234057_at,ESYT2,1.1908097217061895
220471_s_at,FTX,1.1907544958868526
229960_at,Unknown,1.1905890925529612
204772_s_at,PALS2,1.1905151635451674
1562338_at,Unknown,1.1904707501040395
217290_at,YPEL3-DT,1.190468773290957
216259_at,SLC2A11,1.1901719257091612
217010_s_at,FAAP20,1.1900024748683957
219212_at,Unknown,1.1899509663177343
221420_at,NA,1.1898641169720092
202308_at,HM13,1.1894576965826507
202905_x_at,AKNA,1.1893595192141904
229466_at,PCNX4,1.1893356424729462
1568672_at,Unknown,1.1893071692097708
219112_at,TCF12-DT,1.1892860607500633
204443_at,Unknown,1.1890518543849398
212691_at,LINC02616,1.1890515313764567
212596_s_at,STMP1,1.1888567573291997
1554182_at,NA,1.1888497176012582
209584_x_at,TEX22,1.1888411295790406
1555950_a_at,ZNF33B,1.1885610246792542
215714_s_at,NA,1.1883829501153964
221712_s_at,"NA, LINC00623, LINC01145, LINC00869",1.188339189697154
206031_s_at,Unknown,1.188335601277722
234354_x_at,METTL17,1.1882719731676274
223554_s_at,Unknown,1.1879503265191729
202296_s_at,Unknown,1.1879496154865359
231932_at,"TUSC7, NA",1.1879123913707528
236091_at,"TUSC7, NA",1.1878803719076056
214429_at,"PLG, PLGLB1, PLGLB2, NA",1.187844313864101
231192_at,"TTC5, NA",1.1877482189547934
225807_at,LINC02210,1.1876041484774833
203984_s_at,ATP1A4,1.1875446171711745
1553776_at,Unknown,1.1875406525373733
1561846_s_at,"NA, ZNF548",1.1873534059563577
231182_at,NA,1.1872719034397867
204880_at,DLGAP4-AS1,1.1871344848178846
229607_at,PPARA,1.1870483652404475
232444_at,GUSBP1,1.1870225000130898
209391_at,EDIL3,1.186977336876359
243604_at,MIR133A1HG,1.1869634750950533
210553_x_at,GCAWKR,1.1868014382941567
216135_at,KANSL3,1.1867669724788468
239589_at,Unknown,1.18670693607945
1562800_at,LINC00703,1.186601196830838
216469_at,HULC,1.1865151316247264
237504_at,PTCHD1-AS,1.1864105158614298
244162_at,NA,1.186321001691915
218215_s_at,"NA, SPATA22",1.1862422686009098
1553510_s_at,NEMF,1.186090149350029
235383_at,PDE1A,1.1859615672813602
224740_at,HMGA2,1.1859353432928563
241652_x_at,HMGA2,1.1859104742995183
223198_x_at,ATP6AP1-DT,1.1858676146028975
212715_s_at,FOXN1,1.1858587873598445
214963_at,NAMA,1.185794941370428
213535_s_at,NAMA,1.1857547380336357
227521_at,Unknown,1.185659156327883
203352_at,PLEKHA5,1.1855599852248992
203015_s_at,MARF1,1.1855235208038468
204088_at,ZNF260,1.1855044988015895
1556580_a_at,SLC46A1,1.1854062631593258
205086_s_at,NRXN1,1.1853266684323533
241002_at,Unknown,1.1851238817357455
223259_at,RPAIN,1.1850748953691679
219287_at,ZNF252P,1.1849670712486557
213890_x_at,VPS9D1-AS1,1.1846535402751233
217485_x_at,MAP4K4,1.1846368975441728
1563283_at,DEXI,1.184461007675317
1556666_a_at,Unknown,1.1843251117970548
228515_at,SNX29,1.1843158243606255
1557521_a_at,SMCHD1,1.1842671511138172
212786_at,ZNF763,1.183870790347908
211177_s_at,ZNF763,1.1838391526421075
1564250_at,SPRING1,1.183720829412512
244192_x_at,NA,1.1836308876679935
207058_s_at,ZNF789,1.1835641362612732
240898_at,TNRC6B-DT,1.183540604319036
217736_s_at,DNAH1,1.183029102225792
216218_s_at,PIK3R6,1.182954745753009
231661_at,RANBP10,1.1828656603793337
221873_at,NSMAF,1.1828533339740046
202290_at,MRTFB,1.1828372843027382
230404_at,MRTFB,1.1827060166883132
228676_at,NA,1.182664570682368
227893_at,NA,1.1826465482677448
227054_at,NFYC-AS1,1.1825353328571195
212504_at,Unknown,1.182314561020191
230996_at,FIRRE,1.1821565739865798
234752_x_at,AP2A1,1.1821091238146753
207994_s_at,"NUTM2B-AS1, NUTM2A-AS1",1.1819815082912255
223612_s_at,ADGRB3-DT,1.1817225533901063
1556488_s_at,NNT-AS1,1.181690056322173
1570566_at,TM2D1,1.1816103375488083
206200_s_at,NA,1.1815814054460696
234126_at,NA,1.1815202359343582
203241_at,ATAD2B,1.1815101887829704
214148_at,SORBS2,1.1811586607729039
225102_at,SLCO5A1-AS1,1.1810095186583154
208345_s_at,CCDC178,1.1809890076855445
221081_s_at,NA,1.1809731459309123
231454_at,Unknown,1.1809618003093507
241902_at,NBPF3,1.1809372097831694
200925_at,Unknown,1.1807814542845623
227734_s_at,Unknown,1.1807687745135242
227112_at,SLC2A1-DT,1.180612268359747
238027_at,AKNAD1,1.1805821288545202
206206_at,Unknown,1.1805731613220602
232985_s_at,MAPKBP1,1.1805312041605718
205399_at,CWC27,1.1805091205257614
231718_at,GVQW3,1.1805031737474507
1557343_at,SWINGN,1.1801939935030077
236111_at,LINC00683,1.180043775559273
220430_at,LINC00683,1.1800280717466562
1563641_a_at,Unknown,1.179990183673894
1562738_a_at,Unknown,1.179935007934413
211457_at,Unknown,1.179886885657858
204593_s_at,LNC-LBCS,1.1797805770131466
1556065_at,GARS1-DT,1.179721892145283
202357_s_at,"NA, NBPF5P",1.179706526458286
235423_at,DSE,1.1796947529022994
203268_s_at,Unknown,1.179533338999093
1570111_at,Unknown,1.179484716838736
230598_at,SREBF1,1.1794667088907658
230952_at,MIR4435-2HG,1.179437539553403
215719_x_at,Unknown,1.1793250116930876
205672_at,Unknown,1.1792574192201892
1558683_a_at,ZNF321P,1.1792146787908941
1562249_at,ZNF321P,1.1790858478524076
1559067_a_at,Unknown,1.1789216487990246
202717_s_at,IBA57,1.1788169892008973
230962_at,OSER1-DT,1.1787147938990525
212876_at,DESI2,1.1786907805896893
221685_s_at,Unknown,1.1783913494468778
1554631_at,CLIP1,1.178288902876598
203816_at,Unknown,1.178228010032853
237956_s_at,"GUSBP1, NA",1.178146326828782
223613_at,"PSME1, NA",1.178062065915151
1554785_at,ZNF704,1.1780396173196288
1561513_at,ZNF765,1.178019514870664
220212_s_at,OIP5-AS1,1.1777095006363316
222386_s_at,TNRC18,1.177598797015528
214977_at,NA,1.1774901033620562
229348_at,CEP164,1.1773458970099873
215842_s_at,"SNHG9, SNORA78",1.1771809230739585
213527_s_at,IFT80,1.177138948597558
232362_at,Unknown,1.1771369622326784
215030_at,FAT3,1.1769247852396079
203484_at,Unknown,1.1768894798266587
223208_at,Unknown,1.1768185730656449
219818_s_at,NA,1.17674063929898
241564_at,THEMIS,1.176697563251564
221801_x_at,UBALD1,1.1766410519960366
230725_at,UBALD1,1.1766408665879762
228196_s_at,NA,1.1766045593262455
235924_at,MAP3K11,1.1765012433107678
239278_at,NA,1.1763384025971557
209979_at,"NA, C18orf21",1.1762579415221743
227990_at,ZNF547,1.1762197573582402
228983_at,FOXP1,1.176209205660655
1553531_at,PDPR2P,1.176117403385939
227801_at,DIP2C-AS1,1.1761140720947503
222259_s_at,MORF4L2-AS1,1.1760896258474884
230721_at,CCDC163,1.1759363040232833
239588_s_at,CNTLN,1.1759046696246083
238141_s_at,"NA, NUP155",1.175866627936959
204410_at,Unknown,1.175660371271694
1569788_at,PTPRE,1.1755841788677774
234535_at,C3orf52,1.1755725636879444
240449_at,EFCAB14,1.1755273606902983
212946_at,EFCAB14,1.1755063470127678
234852_at,Unknown,1.1754711166366136
232162_at,CYP4F35P,1.1753955109896603
204961_s_at,Unknown,1.1752680353537452
235602_at,Unknown,1.175239043683713
225404_at,LINC01018,1.1750549735823936
241887_at,SIRPB2,1.1750408955502594
220246_at,Unknown,1.1748865585424175
228634_s_at,SEPTIN2,1.1748684246997798
1556033_at,DHX36,1.1748299697877278
218390_s_at,Unknown,1.1748070519892932
1557762_at,BAHCC1,1.1747544048249603
